instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
59399943,232031,COPPER21NOV760PE,COPPER,0.0,2021-11-19,760.0,0.01,1,PE,MCX-OPT,MCX
59400199,232032,COPPER21NOV765CE,COPPER,0.0,2021-11-19,765.0,0.01,1,CE,MCX-OPT,MCX
59400455,232033,COPPER21NOV765PE,COPPER,0.0,2021-11-19,765.0,0.01,1,PE,MCX-OPT,MCX
59400711,232034,COPPER21NOV770CE,COPPER,0.0,2021-11-19,770.0,0.01,1,CE,MCX-OPT,MCX
59400967,232035,COPPER21NOV770PE,COPPER,0.0,2021-11-19,770.0,0.01,1,PE,MCX-OPT,MCX
59401223,232036,COPPER21NOV775CE,COPPER,0.0,2021-11-19,775.0,0.01,1,CE,MCX-OPT,MCX
59401479,232037,COPPER21NOV775PE,COPPER,0.0,2021-11-19,775.0,0.01,1,PE,MCX-OPT,MCX
59401735,232038,COPPER21NOV780CE,COPPER,0.0,2021-11-19,780.0,0.01,1,CE,MCX-OPT,MCX
59401991,232039,COPPER21NOV780PE,COPPER,0.0,2021-11-19,780.0,0.01,1,PE,MCX-OPT,MCX
59402247,232040,COPPER21NOV785CE,COPPER,0.0,2021-11-19,785.0,0.01,1,CE,MCX-OPT,MCX
59402503,232041,COPPER21NOV785PE,COPPER,0.0,2021-11-19,785.0,0.01,1,PE,MCX-OPT,MCX
59402759,232042,COPPER21NOV790CE,COPPER,0.0,2021-11-19,790.0,0.01,1,CE,MCX-OPT,MCX
59403015,232043,COPPER21NOV790PE,COPPER,0.0,2021-11-19,790.0,0.01,1,PE,MCX-OPT,MCX
59403271,232044,COPPER21NOV795CE,COPPER,0.0,2021-11-19,795.0,0.01,1,CE,MCX-OPT,MCX
59403527,232045,COPPER21NOV795PE,COPPER,0.0,2021-11-19,795.0,0.01,1,PE,MCX-OPT,MCX
59590919,232777,COPPER21OCT650CE,COPPER,0.0,2021-10-20,650.0,0.01,1,CE,MCX-OPT,MCX
59591175,232778,COPPER21OCT650PE,COPPER,0.0,2021-10-20,650.0,0.01,1,PE,MCX-OPT,MCX
59591431,232779,COPPER21OCT655CE,COPPER,0.0,2021-10-20,655.0,0.01,1,CE,MCX-OPT,MCX
59591687,232780,COPPER21OCT655PE,COPPER,0.0,2021-10-20,655.0,0.01,1,PE,MCX-OPT,MCX
59591943,232781,COPPER21OCT660CE,COPPER,0.0,2021-10-20,660.0,0.01,1,CE,MCX-OPT,MCX
59592199,232782,COPPER21OCT660PE,COPPER,0.0,2021-10-20,660.0,0.01,1,PE,MCX-OPT,MCX
59582215,232743,COPPER21OCT665CE,COPPER,0.0,2021-10-20,665.0,0.01,1,CE,MCX-OPT,MCX
59582471,232744,COPPER21OCT665PE,COPPER,0.0,2021-10-20,665.0,0.01,1,PE,MCX-OPT,MCX
59582727,232745,COPPER21OCT670CE,COPPER,0.0,2021-10-20,670.0,0.01,1,CE,MCX-OPT,MCX
59582983,232746,COPPER21OCT670PE,COPPER,0.0,2021-10-20,670.0,0.01,1,PE,MCX-OPT,MCX
59583239,232747,COPPER21OCT675CE,COPPER,0.0,2021-10-20,675.0,0.01,1,CE,MCX-OPT,MCX
59583495,232748,COPPER21OCT675PE,COPPER,0.0,2021-10-20,675.0,0.01,1,PE,MCX-OPT,MCX
59577607,232725,COPPER21OCT680CE,COPPER,0.0,2021-10-20,680.0,0.01,1,CE,MCX-OPT,MCX
59577863,232726,COPPER21OCT680PE,COPPER,0.0,2021-10-20,680.0,0.01,1,PE,MCX-OPT,MCX
59316231,231704,COPPER21OCT685CE,COPPER,0.0,2021-10-20,685.0,0.01,1,CE,MCX-OPT,MCX
59316487,231705,COPPER21OCT685PE,COPPER,0.0,2021-10-20,685.0,0.01,1,PE,MCX-OPT,MCX
59109895,230898,COPPER21OCT690CE,COPPER,0.0,2021-10-20,690.0,0.01,1,CE,MCX-OPT,MCX
59110151,230899,COPPER21OCT690PE,COPPER,0.0,2021-10-20,690.0,0.01,1,PE,MCX-OPT,MCX
59091975,230828,COPPER21OCT695CE,COPPER,0.0,2021-10-20,695.0,0.01,1,CE,MCX-OPT,MCX
59092231,230829,COPPER21OCT695PE,COPPER,0.0,2021-10-20,695.0,0.01,1,PE,MCX-OPT,MCX
59092487,230830,COPPER21OCT700CE,COPPER,0.0,2021-10-20,700.0,0.01,1,CE,MCX-OPT,MCX
59092743,230831,COPPER21OCT700PE,COPPER,0.0,2021-10-20,700.0,0.01,1,PE,MCX-OPT,MCX
59092999,230832,COPPER21OCT705CE,COPPER,0.0,2021-10-20,705.0,0.01,1,CE,MCX-OPT,MCX
59093255,230833,COPPER21OCT705PE,COPPER,0.0,2021-10-20,705.0,0.01,1,PE,MCX-OPT,MCX
59093511,230834,COPPER21OCT710CE,COPPER,0.0,2021-10-20,710.0,0.01,1,CE,MCX-OPT,MCX
59093767,230835,COPPER21OCT710PE,COPPER,0.0,2021-10-20,710.0,0.01,1,PE,MCX-OPT,MCX
59094023,230836,COPPER21OCT715CE,COPPER,0.0,2021-10-20,715.0,0.01,1,CE,MCX-OPT,MCX
59094279,230837,COPPER21OCT715PE,COPPER,0.0,2021-10-20,715.0,0.01,1,PE,MCX-OPT,MCX
59094535,230838,COPPER21OCT720CE,COPPER,0.0,2021-10-20,720.0,0.01,1,CE,MCX-OPT,MCX
59094791,230839,COPPER21OCT720PE,COPPER,0.0,2021-10-20,720.0,0.01,1,PE,MCX-OPT,MCX
59095047,230840,COPPER21OCT725CE,COPPER,0.0,2021-10-20,725.0,0.01,1,CE,MCX-OPT,MCX
59095303,230841,COPPER21OCT725PE,COPPER,0.0,2021-10-20,725.0,0.01,1,PE,MCX-OPT,MCX
59095559,230842,COPPER21OCT730CE,COPPER,0.0,2021-10-20,730.0,0.01,1,CE,MCX-OPT,MCX
59095815,230843,COPPER21OCT730PE,COPPER,0.0,2021-10-20,730.0,0.01,1,PE,MCX-OPT,MCX
59096071,230844,COPPER21OCT735CE,COPPER,0.0,2021-10-20,735.0,0.01,1,CE,MCX-OPT,MCX
59096327,230845,COPPER21OCT735PE,COPPER,0.0,2021-10-20,735.0,0.01,1,PE,MCX-OPT,MCX
59096583,230846,COPPER21OCT740CE,COPPER,0.0,2021-10-20,740.0,0.01,1,CE,MCX-OPT,MCX
59096839,230847,COPPER21OCT740PE,COPPER,0.0,2021-10-20,740.0,0.01,1,PE,MCX-OPT,MCX
59097095,230848,COPPER21OCT745CE,COPPER,0.0,2021-10-20,745.0,0.01,1,CE,MCX-OPT,MCX
59097351,230849,COPPER21OCT745PE,COPPER,0.0,2021-10-20,745.0,0.01,1,PE,MCX-OPT,MCX
59097607,230850,COPPER21OCT750CE,COPPER,0.0,2021-10-20,750.0,0.01,1,CE,MCX-OPT,MCX
59097863,230851,COPPER21OCT750PE,COPPER,0.0,2021-10-20,750.0,0.01,1,PE,MCX-OPT,MCX
59098119,230852,COPPER21OCT755CE,COPPER,0.0,2021-10-20,755.0,0.01,1,CE,MCX-OPT,MCX
59098375,230853,COPPER21OCT755PE,COPPER,0.0,2021-10-20,755.0,0.01,1,PE,MCX-OPT,MCX
59098631,230854,COPPER21OCT760CE,COPPER,0.0,2021-10-20,760.0,0.01,1,CE,MCX-OPT,MCX
59098887,230855,COPPER21OCT760PE,COPPER,0.0,2021-10-20,760.0,0.01,1,PE,MCX-OPT,MCX
59099143,230856,COPPER21OCT765CE,COPPER,0.0,2021-10-20,765.0,0.01,1,CE,MCX-OPT,MCX
59099399,230857,COPPER21OCT765PE,COPPER,0.0,2021-10-20,765.0,0.01,1,PE,MCX-OPT,MCX
59115271,230919,COPPER21OCT770CE,COPPER,0.0,2021-10-20,770.0,0.01,1,CE,MCX-OPT,MCX
59115527,230920,COPPER21OCT770PE,COPPER,0.0,2021-10-20,770.0,0.01,1,PE,MCX-OPT,MCX
59115783,230921,COPPER21OCT775CE,COPPER,0.0,2021-10-20,775.0,0.01,1,CE,MCX-OPT,MCX
59116039,230922,COPPER21OCT775PE,COPPER,0.0,2021-10-20,775.0,0.01,1,PE,MCX-OPT,MCX
59386119,231977,COPPER21OCT780CE,COPPER,0.0,2021-10-20,780.0,0.01,1,CE,MCX-OPT,MCX
59386375,231978,COPPER21OCT780PE,COPPER,0.0,2021-10-20,780.0,0.01,1,PE,MCX-OPT,MCX
59386631,231979,COPPER21OCT785CE,COPPER,0.0,2021-10-20,785.0,0.01,1,CE,MCX-OPT,MCX
59386887,231980,COPPER21OCT785PE,COPPER,0.0,2021-10-20,785.0,0.01,1,PE,MCX-OPT,MCX
59393543,232006,COPPER21OCT790CE,COPPER,0.0,2021-10-20,790.0,0.01,1,CE,MCX-OPT,MCX
59393799,232007,COPPER21OCT790PE,COPPER,0.0,2021-10-20,790.0,0.01,1,PE,MCX-OPT,MCX
59394055,232008,COPPER21OCT795CE,COPPER,0.0,2021-10-20,795.0,0.01,1,CE,MCX-OPT,MCX
59394311,232009,COPPER21OCT795PE,COPPER,0.0,2021-10-20,795.0,0.01,1,PE,MCX-OPT,MCX
59587847,232765,COPPER21SEP650CE,COPPER,0.0,2021-09-21,650.0,0.01,1,CE,MCX-OPT,MCX
59588103,232766,COPPER21SEP650PE,COPPER,0.0,2021-09-21,650.0,0.01,1,PE,MCX-OPT,MCX
59588359,232767,COPPER21SEP655CE,COPPER,0.0,2021-09-21,655.0,0.01,1,CE,MCX-OPT,MCX
59588615,232768,COPPER21SEP655PE,COPPER,0.0,2021-09-21,655.0,0.01,1,PE,MCX-OPT,MCX
59588871,232769,COPPER21SEP660CE,COPPER,0.0,2021-09-21,660.0,0.01,1,CE,MCX-OPT,MCX
59589127,232770,COPPER21SEP660PE,COPPER,0.0,2021-09-21,660.0,0.01,1,PE,MCX-OPT,MCX
59580167,232735,COPPER21SEP665CE,COPPER,0.0,2021-09-21,665.0,0.01,1,CE,MCX-OPT,MCX
59580423,232736,COPPER21SEP665PE,COPPER,0.0,2021-09-21,665.0,0.01,1,PE,MCX-OPT,MCX
59580679,232737,COPPER21SEP670CE,COPPER,0.0,2021-09-21,670.0,0.01,1,CE,MCX-OPT,MCX
59580935,232738,COPPER21SEP670PE,COPPER,0.0,2021-09-21,670.0,0.01,1,PE,MCX-OPT,MCX
59055367,230685,COPPER21SEP675CE,COPPER,0.0,2021-09-21,675.0,0.01,1,CE,MCX-OPT,MCX
59055623,230686,COPPER21SEP675PE,COPPER,0.0,2021-09-21,675.0,0.01,1,PE,MCX-OPT,MCX
59039751,230624,COPPER21SEP680CE,COPPER,0.0,2021-09-21,680.0,0.01,1,CE,MCX-OPT,MCX
59040007,230625,COPPER21SEP680PE,COPPER,0.0,2021-09-21,680.0,0.01,1,PE,MCX-OPT,MCX
59040263,230626,COPPER21SEP685CE,COPPER,0.0,2021-09-21,685.0,0.01,1,CE,MCX-OPT,MCX
59040519,230627,COPPER21SEP685PE,COPPER,0.0,2021-09-21,685.0,0.01,1,PE,MCX-OPT,MCX
59040775,230628,COPPER21SEP690CE,COPPER,0.0,2021-09-21,690.0,0.01,1,CE,MCX-OPT,MCX
59041031,230629,COPPER21SEP690PE,COPPER,0.0,2021-09-21,690.0,0.01,1,PE,MCX-OPT,MCX
59041287,230630,COPPER21SEP695CE,COPPER,0.0,2021-09-21,695.0,0.01,1,CE,MCX-OPT,MCX
59041543,230631,COPPER21SEP695PE,COPPER,0.0,2021-09-21,695.0,0.01,1,PE,MCX-OPT,MCX
59000327,230470,COPPER21SEP700CE,COPPER,0.0,2021-09-21,700.0,0.01,1,CE,MCX-OPT,MCX
59000583,230471,COPPER21SEP700PE,COPPER,0.0,2021-09-21,700.0,0.01,1,PE,MCX-OPT,MCX
59000839,230472,COPPER21SEP705CE,COPPER,0.0,2021-09-21,705.0,0.01,1,CE,MCX-OPT,MCX
59001095,230473,COPPER21SEP705PE,COPPER,0.0,2021-09-21,705.0,0.01,1,PE,MCX-OPT,MCX
59001351,230474,COPPER21SEP710CE,COPPER,0.0,2021-09-21,710.0,0.01,1,CE,MCX-OPT,MCX
59001607,230475,COPPER21SEP710PE,COPPER,0.0,2021-09-21,710.0,0.01,1,PE,MCX-OPT,MCX
58960135,230313,COPPER21SEP715CE,COPPER,0.0,2021-09-21,715.0,0.01,1,CE,MCX-OPT,MCX
58960391,230314,COPPER21SEP715PE,COPPER,0.0,2021-09-21,715.0,0.01,1,PE,MCX-OPT,MCX
58960647,230315,COPPER21SEP720CE,COPPER,0.0,2021-09-21,720.0,0.01,1,CE,MCX-OPT,MCX
58960903,230316,COPPER21SEP720PE,COPPER,0.0,2021-09-21,720.0,0.01,1,PE,MCX-OPT,MCX
58961159,230317,COPPER21SEP725CE,COPPER,0.0,2021-09-21,725.0,0.01,1,CE,MCX-OPT,MCX
58961415,230318,COPPER21SEP725PE,COPPER,0.0,2021-09-21,725.0,0.01,1,PE,MCX-OPT,MCX
58961671,230319,COPPER21SEP730CE,COPPER,0.0,2021-09-21,730.0,0.01,1,CE,MCX-OPT,MCX
58961927,230320,COPPER21SEP730PE,COPPER,0.0,2021-09-21,730.0,0.01,1,PE,MCX-OPT,MCX
58953479,230287,COPPER21SEP735CE,COPPER,0.0,2021-09-21,735.0,0.01,1,CE,MCX-OPT,MCX
58953735,230288,COPPER21SEP735PE,COPPER,0.0,2021-09-21,735.0,0.01,1,PE,MCX-OPT,MCX
58953991,230289,COPPER21SEP740CE,COPPER,0.0,2021-09-21,740.0,0.01,1,CE,MCX-OPT,MCX
58954247,230290,COPPER21SEP740PE,COPPER,0.0,2021-09-21,740.0,0.01,1,PE,MCX-OPT,MCX
58931463,230201,COPPER21SEP745CE,COPPER,0.0,2021-09-21,745.0,0.01,1,CE,MCX-OPT,MCX
58931719,230202,COPPER21SEP745PE,COPPER,0.0,2021-09-21,745.0,0.01,1,PE,MCX-OPT,MCX
58931975,230203,COPPER21SEP750CE,COPPER,0.0,2021-09-21,750.0,0.01,1,CE,MCX-OPT,MCX
58932231,230204,COPPER21SEP750PE,COPPER,0.0,2021-09-21,750.0,0.01,1,PE,MCX-OPT,MCX
58932487,230205,COPPER21SEP755CE,COPPER,0.0,2021-09-21,755.0,0.01,1,CE,MCX-OPT,MCX
58932743,230206,COPPER21SEP755PE,COPPER,0.0,2021-09-21,755.0,0.01,1,PE,MCX-OPT,MCX
58932999,230207,COPPER21SEP760CE,COPPER,0.0,2021-09-21,760.0,0.01,1,CE,MCX-OPT,MCX
58933255,230208,COPPER21SEP760PE,COPPER,0.0,2021-09-21,760.0,0.01,1,PE,MCX-OPT,MCX
58933511,230209,COPPER21SEP765CE,COPPER,0.0,2021-09-21,765.0,0.01,1,CE,MCX-OPT,MCX
58933767,230210,COPPER21SEP765PE,COPPER,0.0,2021-09-21,765.0,0.01,1,PE,MCX-OPT,MCX
58934023,230211,COPPER21SEP770CE,COPPER,0.0,2021-09-21,770.0,0.01,1,CE,MCX-OPT,MCX
58934279,230212,COPPER21SEP770PE,COPPER,0.0,2021-09-21,770.0,0.01,1,PE,MCX-OPT,MCX
58934535,230213,COPPER21SEP775CE,COPPER,0.0,2021-09-21,775.0,0.01,1,CE,MCX-OPT,MCX
58934791,230214,COPPER21SEP775PE,COPPER,0.0,2021-09-21,775.0,0.01,1,PE,MCX-OPT,MCX
58935047,230215,COPPER21SEP780CE,COPPER,0.0,2021-09-21,780.0,0.01,1,CE,MCX-OPT,MCX
58935303,230216,COPPER21SEP780PE,COPPER,0.0,2021-09-21,780.0,0.01,1,PE,MCX-OPT,MCX
58935559,230217,COPPER21SEP785CE,COPPER,0.0,2021-09-21,785.0,0.01,1,CE,MCX-OPT,MCX
58935815,230218,COPPER21SEP785PE,COPPER,0.0,2021-09-21,785.0,0.01,1,PE,MCX-OPT,MCX
58936071,230219,COPPER21SEP790CE,COPPER,0.0,2021-09-21,790.0,0.01,1,CE,MCX-OPT,MCX
58936327,230220,COPPER21SEP790PE,COPPER,0.0,2021-09-21,790.0,0.01,1,PE,MCX-OPT,MCX
58936583,230221,COPPER21SEP795CE,COPPER,0.0,2021-09-21,795.0,0.01,1,CE,MCX-OPT,MCX
58936839,230222,COPPER21SEP795PE,COPPER,0.0,2021-09-21,795.0,0.01,1,PE,MCX-OPT,MCX
58937095,230223,COPPER21SEP800CE,COPPER,0.0,2021-09-21,800.0,0.01,1,CE,MCX-OPT,MCX
58937351,230224,COPPER21SEP800PE,COPPER,0.0,2021-09-21,800.0,0.01,1,PE,MCX-OPT,MCX
58937607,230225,COPPER21SEP805CE,COPPER,0.0,2021-09-21,805.0,0.01,1,CE,MCX-OPT,MCX
58937863,230226,COPPER21SEP805PE,COPPER,0.0,2021-09-21,805.0,0.01,1,PE,MCX-OPT,MCX
58938119,230227,COPPER21SEP810CE,COPPER,0.0,2021-09-21,810.0,0.01,1,CE,MCX-OPT,MCX
58938375,230228,COPPER21SEP810PE,COPPER,0.0,2021-09-21,810.0,0.01,1,PE,MCX-OPT,MCX
58938631,230229,COPPER21SEP815CE,COPPER,0.0,2021-09-21,815.0,0.01,1,CE,MCX-OPT,MCX
58938887,230230,COPPER21SEP815PE,COPPER,0.0,2021-09-21,815.0,0.01,1,PE,MCX-OPT,MCX
59613959,232867,CRUDEOIL21NOV3900CE,CRUDEOIL,0.0,2021-11-16,3900.0,0.1,1,CE,MCX-OPT,MCX
59614215,232868,CRUDEOIL21NOV3900PE,CRUDEOIL,0.0,2021-11-16,3900.0,0.1,1,PE,MCX-OPT,MCX
59614471,232869,CRUDEOIL21NOV3950CE,CRUDEOIL,0.0,2021-11-16,3950.0,0.1,1,CE,MCX-OPT,MCX
59614727,232870,CRUDEOIL21NOV3950PE,CRUDEOIL,0.0,2021-11-16,3950.0,0.1,1,PE,MCX-OPT,MCX
59595527,232795,CRUDEOIL21NOV4000CE,CRUDEOIL,0.0,2021-11-16,4000.0,0.1,1,CE,MCX-OPT,MCX
59595783,232796,CRUDEOIL21NOV4000PE,CRUDEOIL,0.0,2021-11-16,4000.0,0.1,1,PE,MCX-OPT,MCX
59596039,232797,CRUDEOIL21NOV4050CE,CRUDEOIL,0.0,2021-11-16,4050.0,0.1,1,CE,MCX-OPT,MCX
59596295,232798,CRUDEOIL21NOV4050PE,CRUDEOIL,0.0,2021-11-16,4050.0,0.1,1,PE,MCX-OPT,MCX
59596551,232799,CRUDEOIL21NOV4100CE,CRUDEOIL,0.0,2021-11-16,4100.0,0.1,1,CE,MCX-OPT,MCX
59596807,232800,CRUDEOIL21NOV4100PE,CRUDEOIL,0.0,2021-11-16,4100.0,0.1,1,PE,MCX-OPT,MCX
59597063,232801,CRUDEOIL21NOV4150CE,CRUDEOIL,0.0,2021-11-16,4150.0,0.1,1,CE,MCX-OPT,MCX
59597319,232802,CRUDEOIL21NOV4150PE,CRUDEOIL,0.0,2021-11-16,4150.0,0.1,1,PE,MCX-OPT,MCX
59597575,232803,CRUDEOIL21NOV4200CE,CRUDEOIL,0.0,2021-11-16,4200.0,0.1,1,CE,MCX-OPT,MCX
59597831,232804,CRUDEOIL21NOV4200PE,CRUDEOIL,0.0,2021-11-16,4200.0,0.1,1,PE,MCX-OPT,MCX
59598087,232805,CRUDEOIL21NOV4250CE,CRUDEOIL,0.0,2021-11-16,4250.0,0.1,1,CE,MCX-OPT,MCX
59598343,232806,CRUDEOIL21NOV4250PE,CRUDEOIL,0.0,2021-11-16,4250.0,0.1,1,PE,MCX-OPT,MCX
59598599,232807,CRUDEOIL21NOV4300CE,CRUDEOIL,0.0,2021-11-16,4300.0,0.1,1,CE,MCX-OPT,MCX
59598855,232808,CRUDEOIL21NOV4300PE,CRUDEOIL,0.0,2021-11-16,4300.0,0.1,1,PE,MCX-OPT,MCX
59599111,232809,CRUDEOIL21NOV4350CE,CRUDEOIL,0.0,2021-11-16,4350.0,0.1,1,CE,MCX-OPT,MCX
59599367,232810,CRUDEOIL21NOV4350PE,CRUDEOIL,0.0,2021-11-16,4350.0,0.1,1,PE,MCX-OPT,MCX
59599623,232811,CRUDEOIL21NOV4400CE,CRUDEOIL,0.0,2021-11-16,4400.0,0.1,1,CE,MCX-OPT,MCX
59599879,232812,CRUDEOIL21NOV4400PE,CRUDEOIL,0.0,2021-11-16,4400.0,0.1,1,PE,MCX-OPT,MCX
59600135,232813,CRUDEOIL21NOV4450CE,CRUDEOIL,0.0,2021-11-16,4450.0,0.1,1,CE,MCX-OPT,MCX
59600391,232814,CRUDEOIL21NOV4450PE,CRUDEOIL,0.0,2021-11-16,4450.0,0.1,1,PE,MCX-OPT,MCX
59600647,232815,CRUDEOIL21NOV4500CE,CRUDEOIL,0.0,2021-11-16,4500.0,0.1,1,CE,MCX-OPT,MCX
59600903,232816,CRUDEOIL21NOV4500PE,CRUDEOIL,0.0,2021-11-16,4500.0,0.1,1,PE,MCX-OPT,MCX
59601159,232817,CRUDEOIL21NOV4550CE,CRUDEOIL,0.0,2021-11-16,4550.0,0.1,1,CE,MCX-OPT,MCX
59601415,232818,CRUDEOIL21NOV4550PE,CRUDEOIL,0.0,2021-11-16,4550.0,0.1,1,PE,MCX-OPT,MCX
59601671,232819,CRUDEOIL21NOV4600CE,CRUDEOIL,0.0,2021-11-16,4600.0,0.1,1,CE,MCX-OPT,MCX
59601927,232820,CRUDEOIL21NOV4600PE,CRUDEOIL,0.0,2021-11-16,4600.0,0.1,1,PE,MCX-OPT,MCX
59602183,232821,CRUDEOIL21NOV4650CE,CRUDEOIL,0.0,2021-11-16,4650.0,0.1,1,CE,MCX-OPT,MCX
59602439,232822,CRUDEOIL21NOV4650PE,CRUDEOIL,0.0,2021-11-16,4650.0,0.1,1,PE,MCX-OPT,MCX
59602695,232823,CRUDEOIL21NOV4700CE,CRUDEOIL,0.0,2021-11-16,4700.0,0.1,1,CE,MCX-OPT,MCX
59602951,232824,CRUDEOIL21NOV4700PE,CRUDEOIL,0.0,2021-11-16,4700.0,0.1,1,PE,MCX-OPT,MCX
59603207,232825,CRUDEOIL21NOV4750CE,CRUDEOIL,0.0,2021-11-16,4750.0,0.1,1,CE,MCX-OPT,MCX
59603463,232826,CRUDEOIL21NOV4750PE,CRUDEOIL,0.0,2021-11-16,4750.0,0.1,1,PE,MCX-OPT,MCX
59603719,232827,CRUDEOIL21NOV4800CE,CRUDEOIL,0.0,2021-11-16,4800.0,0.1,1,CE,MCX-OPT,MCX
59603975,232828,CRUDEOIL21NOV4800PE,CRUDEOIL,0.0,2021-11-16,4800.0,0.1,1,PE,MCX-OPT,MCX
59604231,232829,CRUDEOIL21NOV4850CE,CRUDEOIL,0.0,2021-11-16,4850.0,0.1,1,CE,MCX-OPT,MCX
59604487,232830,CRUDEOIL21NOV4850PE,CRUDEOIL,0.0,2021-11-16,4850.0,0.1,1,PE,MCX-OPT,MCX
59604743,232831,CRUDEOIL21NOV4900CE,CRUDEOIL,0.0,2021-11-16,4900.0,0.1,1,CE,MCX-OPT,MCX
59604999,232832,CRUDEOIL21NOV4900PE,CRUDEOIL,0.0,2021-11-16,4900.0,0.1,1,PE,MCX-OPT,MCX
59605255,232833,CRUDEOIL21NOV4950CE,CRUDEOIL,0.0,2021-11-16,4950.0,0.1,1,CE,MCX-OPT,MCX
59605511,232834,CRUDEOIL21NOV4950PE,CRUDEOIL,0.0,2021-11-16,4950.0,0.1,1,PE,MCX-OPT,MCX
59605767,232835,CRUDEOIL21NOV5000CE,CRUDEOIL,0.0,2021-11-16,5000.0,0.1,1,CE,MCX-OPT,MCX
59606023,232836,CRUDEOIL21NOV5000PE,CRUDEOIL,0.0,2021-11-16,5000.0,0.1,1,PE,MCX-OPT,MCX
59606279,232837,CRUDEOIL21NOV5050CE,CRUDEOIL,0.0,2021-11-16,5050.0,0.1,1,CE,MCX-OPT,MCX
59606535,232838,CRUDEOIL21NOV5050PE,CRUDEOIL,0.0,2021-11-16,5050.0,0.1,1,PE,MCX-OPT,MCX
59606791,232839,CRUDEOIL21NOV5100CE,CRUDEOIL,0.0,2021-11-16,5100.0,0.1,1,CE,MCX-OPT,MCX
59607047,232840,CRUDEOIL21NOV5100PE,CRUDEOIL,0.0,2021-11-16,5100.0,0.1,1,PE,MCX-OPT,MCX
59607303,232841,CRUDEOIL21NOV5150CE,CRUDEOIL,0.0,2021-11-16,5150.0,0.1,1,CE,MCX-OPT,MCX
59607559,232842,CRUDEOIL21NOV5150PE,CRUDEOIL,0.0,2021-11-16,5150.0,0.1,1,PE,MCX-OPT,MCX
59607815,232843,CRUDEOIL21NOV5200CE,CRUDEOIL,0.0,2021-11-16,5200.0,0.1,1,CE,MCX-OPT,MCX
59608071,232844,CRUDEOIL21NOV5200PE,CRUDEOIL,0.0,2021-11-16,5200.0,0.1,1,PE,MCX-OPT,MCX
59608327,232845,CRUDEOIL21NOV5250CE,CRUDEOIL,0.0,2021-11-16,5250.0,0.1,1,CE,MCX-OPT,MCX
59608583,232846,CRUDEOIL21NOV5250PE,CRUDEOIL,0.0,2021-11-16,5250.0,0.1,1,PE,MCX-OPT,MCX
59608839,232847,CRUDEOIL21NOV5300CE,CRUDEOIL,0.0,2021-11-16,5300.0,0.1,1,CE,MCX-OPT,MCX
59609095,232848,CRUDEOIL21NOV5300PE,CRUDEOIL,0.0,2021-11-16,5300.0,0.1,1,PE,MCX-OPT,MCX
59609351,232849,CRUDEOIL21NOV5350CE,CRUDEOIL,0.0,2021-11-16,5350.0,0.1,1,CE,MCX-OPT,MCX
59609607,232850,CRUDEOIL21NOV5350PE,CRUDEOIL,0.0,2021-11-16,5350.0,0.1,1,PE,MCX-OPT,MCX
59609863,232851,CRUDEOIL21NOV5400CE,CRUDEOIL,0.0,2021-11-16,5400.0,0.1,1,CE,MCX-OPT,MCX
59610119,232852,CRUDEOIL21NOV5400PE,CRUDEOIL,0.0,2021-11-16,5400.0,0.1,1,PE,MCX-OPT,MCX
59610375,232853,CRUDEOIL21NOV5450CE,CRUDEOIL,0.0,2021-11-16,5450.0,0.1,1,CE,MCX-OPT,MCX
59610631,232854,CRUDEOIL21NOV5450PE,CRUDEOIL,0.0,2021-11-16,5450.0,0.1,1,PE,MCX-OPT,MCX
59610887,232855,CRUDEOIL21NOV5500CE,CRUDEOIL,0.0,2021-11-16,5500.0,0.1,1,CE,MCX-OPT,MCX
59611143,232856,CRUDEOIL21NOV5500PE,CRUDEOIL,0.0,2021-11-16,5500.0,0.1,1,PE,MCX-OPT,MCX
59616519,232877,CRUDEOIL21NOV5550CE,CRUDEOIL,0.0,2021-11-16,5550.0,0.1,1,CE,MCX-OPT,MCX
59616775,232878,CRUDEOIL21NOV5550PE,CRUDEOIL,0.0,2021-11-16,5550.0,0.1,1,PE,MCX-OPT,MCX
59617031,232879,CRUDEOIL21NOV5600CE,CRUDEOIL,0.0,2021-11-16,5600.0,0.1,1,CE,MCX-OPT,MCX
59617287,232880,CRUDEOIL21NOV5600PE,CRUDEOIL,0.0,2021-11-16,5600.0,0.1,1,PE,MCX-OPT,MCX
59617543,232881,CRUDEOIL21NOV5650CE,CRUDEOIL,0.0,2021-11-16,5650.0,0.1,1,CE,MCX-OPT,MCX
59617799,232882,CRUDEOIL21NOV5650PE,CRUDEOIL,0.0,2021-11-16,5650.0,0.1,1,PE,MCX-OPT,MCX
59618567,232885,CRUDEOIL21NOV5700CE,CRUDEOIL,0.0,2021-11-16,5700.0,0.1,1,CE,MCX-OPT,MCX
59618823,232886,CRUDEOIL21NOV5700PE,CRUDEOIL,0.0,2021-11-16,5700.0,0.1,1,PE,MCX-OPT,MCX
59619079,232887,CRUDEOIL21NOV5750CE,CRUDEOIL,0.0,2021-11-16,5750.0,0.1,1,CE,MCX-OPT,MCX
59619335,232888,CRUDEOIL21NOV5750PE,CRUDEOIL,0.0,2021-11-16,5750.0,0.1,1,PE,MCX-OPT,MCX
